Kanton,Stadt,1850,1860,1870,1880,1888,1900,1910,1920,1930,1941,1950,1960,1970,1980,1990,2000
AI,Appenzell 2) 3) 4) 5),8030,8611,8413,4300.0,4472.0,4574.0,5143.0,5173.0,4893.0,4756.0,5001.0,5082.0,5217.0,4781.0,5194.0,5447.0
AI,Gonten 4),...,...,...,1556.0,1491.0,1594.0,1621.0,1565.0,1611.0,1522.0,1462.0,1367.0,1209.0,1257.0,1419.0,1379.0
AI,Rüte 4),...,...,...,1897.0,1824.0,1997.0,2102.0,2145.0,2189.0,2143.0,2028.0,2069.0,2200.0,2224.0,2514.0,2915.0
AI,Schlatt-Haslen 2) 4) 5),...,...,...,1417.0,1314.0,1383.0,1441.0,1454.0,1381.0,1354.0,1329.0,1174.0,1162.0,1129.0,1197.0,1146.0
AI,Schwende,1101,1201,1227,1235.0,1288.0,1299.0,1490.0,1537.0,1467.0,1375.0,1410.0,1296.0,1469.0,1722.0,1764.0,1935.0
AI,Oberegg 2) 6) 7),2141,2188,2282,2469.0,2499.0,2652.0,2862.0,2740.0,2447.0,2233.0,2197.0,1955.0,1867.0,1731.0,1782.0,1796.0
